filepath,label,mic_type
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_005_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_005_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_005_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_005_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_006_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_006_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_006_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_006_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_007_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_007_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_007_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_007_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_008_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_008_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_008_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_008_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_009_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_009_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_009_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_009_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_010_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_010_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_010_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca6_1_010_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_001_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_001_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_001_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_001_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_002_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_002_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_002_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_002_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_003_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_003_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_003_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_003_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_004_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_004_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_004_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_004_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_005_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_005_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_005_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_005_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_006_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_006_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_006_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_006_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_007_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_007_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_007_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_007_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_008_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_008_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_008_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_008_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_009_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_009_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_009_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_009_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_010_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_010_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_010_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca_6_2_010_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01001_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01001_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01001_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01001_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01002_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01002_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01002_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01002_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01003_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01003_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01003_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01003_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01004_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01004_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01004_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01004_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01005_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01005_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01005_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01005_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01006_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01006_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01006_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01006_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01007_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01007_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01007_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01007_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01008_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01008_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01008_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01008_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01009_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01009_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01009_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01009_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01010_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01010_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01010_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B01010_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02001_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02001_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02001_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02001_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02002_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02002_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02002_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02002_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02003_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02003_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02003_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02003_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02004_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02004_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02004_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02004_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02005_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02005_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02005_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02005_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02006_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02006_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02006_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02006_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02007_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02007_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02007_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02007_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02008_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02008_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02008_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02008_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02009_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02009_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02009_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02009_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02010_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02010_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02010_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\B02010_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_001_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_001_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_001_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_001_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_002_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_002_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_002_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_002_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_003_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_003_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_003_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_003_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_004_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_004_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_004_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_004_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_005_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_005_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_005_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_005_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_006_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_006_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_006_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_006_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_007_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_007_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_007_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_007_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_008_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_008_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_008_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_008_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_009_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_009_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_009_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_009_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_010_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_010_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_010_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\brocz_6_3_010_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_001_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_001_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_001_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_001_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_002_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_002_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_002_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_002_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_003_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_003_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_003_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_003_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_004_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_004_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_004_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_004_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_005_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_005_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_005_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_005_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_006_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_006_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_006_aug3.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_006_aug4.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_007_aug1.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_007_aug2.wav,sin_desgaste,condensador
D:/dataset/augmented_wavs/sin_condensador_aug\sin_desgaste\broca8_1_007_aug3.wav,sin_desgaste,condensador
